#,Date-Time (HST),Temperature   (°C),Light   (lux),Host Connected,End of File
364,07/12/2024 21:30:00,29.04,0.00,,
365,07/12/2024 21:40:00,28.95,0.00,,
366,07/12/2024 21:50:00,28.78,0.00,,
367,07/12/2024 22:00:00,28.83,0.00,,
368,07/12/2024 22:10:00,29.08,0.00,,
369,07/12/2024 22:20:00,28.91,0.00,,
370,07/12/2024 22:30:00,28.65,0.00,,
371,07/12/2024 22:40:00,29.17,0.00,,
372,07/12/2024 22:50:00,28.95,0.00,,
373,07/12/2024 23:00:00,28.70,0.00,,
374,07/12/2024 23:10:00,29.17,0.00,,
375,07/12/2024 23:20:00,28.95,0.00,,
376,07/12/2024 23:30:00,28.74,0.00,,
377,07/12/2024 23:40:00,29.17,0.00,,
378,07/12/2024 23:50:00,28.95,0.00,,
379,07/13/2024 00:00:00,28.78,0.00,,
380,07/13/2024 00:10:00,29.13,0.00,,
381,07/13/2024 00:20:00,29.00,0.00,,
382,07/13/2024 00:30:00,28.78,0.00,,
383,07/13/2024 00:40:00,29.13,0.00,,
384,07/13/2024 00:50:00,29.04,0.00,,
385,07/13/2024 01:00:00,28.78,0.00,,
386,07/13/2024 01:10:00,29.17,0.00,,
387,07/13/2024 01:20:00,29.04,0.00,,
388,07/13/2024 01:30:00,28.83,0.00,,
389,07/13/2024 01:40:00,29.08,0.00,,
390,07/13/2024 01:50:00,29.08,0.00,,
391,07/13/2024 02:00:00,28.87,0.00,,
392,07/13/2024 02:10:00,28.87,0.00,,
393,07/13/2024 02:20:00,29.08,0.00,,
394,07/13/2024 02:30:00,28.87,0.00,,
395,07/13/2024 02:40:00,28.74,0.00,,
396,07/13/2024 02:50:00,29.17,0.00,,
397,07/13/2024 03:00:00,29.00,0.00,,
398,07/13/2024 03:10:00,28.83,0.00,,
399,07/13/2024 03:20:00,28.74,0.00,,
400,07/13/2024 03:30:00,29.08,0.00,,
401,07/13/2024 03:40:00,28.83,0.00,,
402,07/13/2024 03:50:00,29.08,0.00,,
403,07/13/2024 04:00:00,29.04,0.00,,
404,07/13/2024 04:10:00,28.83,0.00,,
405,07/13/2024 04:20:00,29.08,0.00,,
406,07/13/2024 04:30:00,29.04,0.00,,
407,07/13/2024 04:40:00,28.83,0.00,,
408,07/13/2024 04:50:00,28.91,0.00,,
409,07/13/2024 05:00:00,29.04,0.00,,
410,07/13/2024 05:10:00,28.83,0.00,,
411,07/13/2024 05:20:00,28.78,0.00,,
412,07/13/2024 05:30:00,29.08,0.00,,
413,07/13/2024 05:40:00,28.87,0.89,,
414,07/13/2024 05:50:00,28.78,24.83,,
415,07/13/2024 06:00:00,29.08,1.12,,
416,07/13/2024 06:10:00,29.00,3.14,,
417,07/13/2024 06:20:00,28.83,271.92,,
418,07/13/2024 06:30:00,29.30,408.48,,
419,07/13/2024 06:40:00,29.08,546.88,,
420,07/13/2024 06:50:00,28.83,656.96,,
421,07/13/2024 07:00:00,29.04,833.92,,
422,07/13/2024 07:10:00,29.13,1265.60,,
423,07/13/2024 07:20:00,28.83,1274.56,,
424,07/13/2024 07:30:00,29.04,1715.84,,
425,07/13/2024 07:40:00,29.17,1761.92,,
426,07/13/2024 07:50:00,28.91,1649.92,,
427,07/13/2024 08:00:00,29.04,1065.92,,
428,07/13/2024 08:10:00,29.26,1826.56,,
429,07/13/2024 08:20:00,29.08,3706.88,,
430,07/13/2024 08:30:00,28.95,4357.12,,
431,07/13/2024 08:40:00,28.87,3947.52,,
432,07/13/2024 08:50:00,29.30,6888.96,,
433,07/13/2024 09:00:00,29.17,8506.88,,
434,07/13/2024 09:10:00,29.04,11274.24,,
435,07/13/2024 09:20:00,29.47,10073.60,,
436,07/13/2024 09:30:00,29.43,11576.32,,
437,07/13/2024 09:40:00,29.21,13762.56,,
438,07/13/2024 09:50:00,29.38,11755.52,,
439,07/13/2024 10:00:00,29.47,9548.80,,
440,07/13/2024 10:10:00,29.51,15907.84,,
441,07/13/2024 10:20:00,29.38,8363.52,,
442,07/13/2024 10:30:00,29.21,9182.72,,
443,07/13/2024 10:40:00,29.00,7362.56,,
444,07/13/2024 10:50:00,28.83,8025.60,,
445,07/13/2024 11:00:00,28.70,1851.52,,
446,07/13/2024 11:10:00,29.56,2092.16,,
447,07/13/2024 11:20:00,29.43,1731.20,,
448,07/13/2024 11:30:00,29.26,2497.28,,
449,07/13/2024 11:40:00,29.21,4663.04,,
450,07/13/2024 11:50:00,29.08,2837.76,,
451,07/13/2024 12:00:00,29.00,1779.84,,
452,07/13/2024 12:10:00,28.87,2433.92,,
453,07/13/2024 12:20:00,28.95,3537.92,,
454,07/13/2024 12:30:00,28.87,6351.36,,
455,07/13/2024 12:40:00,28.95,3093.76,,
456,07/13/2024 12:50:00,29.13,15488.00,,
457,07/13/2024 13:00:00,29.47,19061.76,,
458,07/13/2024 13:10:00,29.26,14028.80,,
459,07/13/2024 13:20:00,29.08,4907.52,,
460,07/13/2024 13:30:00,29.04,2837.76,,
461,07/13/2024 13:40:00,29.08,3489.28,,
462,07/13/2024 13:50:00,28.95,1546.88,,
463,07/13/2024 14:00:00,28.83,860.16,,
464,07/13/2024 14:10:00,28.70,1221.44,,
465,07/13/2024 14:20:00,29.47,1784.96,,
466,07/13/2024 14:30:00,29.64,2730.24,,
467,07/13/2024 14:40:00,29.56,2403.20,,
468,07/13/2024 14:50:00,29.38,1027.20,,
469,07/13/2024 15:00:00,29.21,1685.12,,
470,07/13/2024 15:10:00,29.08,2273.92,,
471,07/13/2024 15:20:00,29.04,2096.00,,
472,07/13/2024 15:30:00,29.00,2103.04,,
473,07/13/2024 15:40:00,29.00,631.36,,
474,07/13/2024 15:50:00,28.83,755.52,,
475,07/13/2024 16:00:00,28.65,1184.64,,
476,07/13/2024 16:10:00,29.51,1592.32,,
477,07/13/2024 16:20:00,29.56,1347.84,,
478,07/13/2024 16:30:00,29.47,1117.12,,
479,07/13/2024 16:40:00,29.30,984.96,,
480,07/13/2024 16:50:00,29.26,3170.56,,
481,07/13/2024 17:00:00,29.08,1139.84,,
