#,Date-Time (HST),Temperature   (°C),Light   (lux),Host Connected,End of File
1,07/10/2024 09:20:00,26.72,14817.28,,
2,07/10/2024 09:30:00,27.07,23306.24,,
3,07/10/2024 09:40:00,27.67,25241.60,,
4,07/10/2024 09:50:00,27.80,24176.64,,
5,07/10/2024 10:00:00,27.93,19952.64,,
6,07/10/2024 10:10:00,28.05,23808.00,,
7,07/10/2024 10:20:00,28.01,20838.40,,
8,07/10/2024 10:30:00,27.88,10334.72,,
9,07/10/2024 10:40:00,27.93,16389.12,,
10,07/10/2024 10:50:00,27.88,16501.76,,
11,07/10/2024 11:00:00,28.78,31631.36,,
12,07/10/2024 11:10:00,29.34,43438.08,,
13,07/10/2024 11:20:00,29.94,47759.36,,
14,07/10/2024 11:30:00,30.76,56197.12,,
15,07/10/2024 11:40:00,30.03,31385.60,,
16,07/10/2024 11:50:00,28.14,12026.88,,
17,07/10/2024 12:00:00,28.05,13813.76,,
18,07/10/2024 12:10:00,27.97,12093.44,,
19,07/10/2024 12:20:00,27.80,10900.48,,
20,07/10/2024 12:30:00,27.75,9740.80,,
21,07/10/2024 12:40:00,27.67,11479.04,,
22,07/10/2024 12:50:00,27.67,12631.04,,
23,07/10/2024 13:00:00,27.63,5862.40,,
24,07/10/2024 13:09:07,,,Logged,
25,07/10/2024 13:10:00,27.54,6709.76,,
26,07/10/2024 13:20:00,27.45,6830.08,,
27,07/10/2024 13:30:00,27.41,5299.20,,
28,07/10/2024 13:40:00,27.37,2403.84,,
29,07/10/2024 13:50:00,27.45,6446.08,,
30,07/10/2024 14:00:00,27.58,4972.80,,
31,07/10/2024 14:10:00,27.54,5967.36,,
32,07/10/2024 14:20:00,27.63,19220.48,,
33,07/10/2024 14:30:00,27.80,8757.76,,
34,07/10/2024 14:40:00,27.67,7388.16,,
35,07/10/2024 14:50:00,27.67,7011.84,,
36,07/10/2024 15:00:00,27.58,1837.44,,
37,07/10/2024 15:10:00,27.45,1866.24,,
38,07/10/2024 15:20:00,27.32,1447.04,,
39,07/10/2024 15:30:00,27.24,2794.24,,
40,07/10/2024 15:40:00,27.20,2544.00,,
41,07/10/2024 15:50:00,27.20,2915.84,,
42,07/10/2024 16:00:00,27.15,3206.40,,
43,07/10/2024 16:10:00,27.15,3349.76,,
44,07/10/2024 16:20:00,27.20,4158.72,,
45,07/10/2024 16:30:00,27.20,4637.44,,
46,07/10/2024 16:40:00,27.28,3340.80,,
47,07/10/2024 16:50:00,27.20,3656.96,,
48,07/10/2024 17:00:00,27.15,1492.48,,
49,07/10/2024 17:10:00,27.15,1967.36,,
50,07/10/2024 17:20:00,27.07,1333.76,,
51,07/10/2024 17:30:00,26.98,391.52,,
52,07/10/2024 17:40:00,26.98,919.04,,
53,07/10/2024 17:50:00,26.98,1294.40,,
54,07/10/2024 18:00:00,26.85,1249.28,,
55,07/10/2024 18:10:00,26.77,1011.84,,
56,07/10/2024 18:20:00,26.81,729.28,,
57,07/10/2024 18:30:00,26.72,283.44,,
58,07/10/2024 18:40:00,26.72,443.84,,
59,07/10/2024 18:50:00,26.64,290.48,,
60,07/10/2024 19:00:00,26.68,194.00,,
61,07/10/2024 19:10:00,26.60,96.44,,
62,07/10/2024 19:20:00,26.55,34.64,,
63,07/10/2024 19:30:00,26.51,5.67,,
64,07/10/2024 19:40:00,26.51,0.00,,
65,07/10/2024 19:50:00,26.51,0.00,,
66,07/10/2024 20:00:00,26.60,0.00,,
67,07/10/2024 20:10:00,27.02,0.00,,
68,07/10/2024 20:20:00,26.94,0.00,,
69,07/10/2024 20:30:00,26.90,0.00,,
70,07/10/2024 20:40:00,26.72,0.00,,
71,07/10/2024 20:50:00,26.68,0.00,,
72,07/10/2024 21:00:00,26.64,0.00,,
73,07/10/2024 21:10:00,26.55,0.00,,
74,07/10/2024 21:20:00,26.51,0.00,,
75,07/10/2024 21:30:00,26.51,0.00,,
76,07/10/2024 21:40:00,26.51,0.00,,
77,07/10/2024 21:50:00,26.98,0.00,,
78,07/10/2024 22:00:00,26.94,0.00,,
79,07/10/2024 22:10:00,26.90,0.00,,
80,07/10/2024 22:20:00,26.81,0.00,,
81,07/10/2024 22:30:00,26.72,0.00,,
82,07/10/2024 22:40:00,26.68,0.00,,
83,07/10/2024 22:50:00,26.64,0.00,,
84,07/10/2024 23:00:00,26.51,0.00,,
85,07/10/2024 23:10:00,26.51,0.00,,
86,07/10/2024 23:20:00,27.02,0.00,,
87,07/10/2024 23:30:00,26.94,0.00,,
88,07/10/2024 23:40:00,26.85,0.00,,
89,07/10/2024 23:50:00,26.77,0.00,,
90,07/11/2024 00:00:00,26.68,0.00,,
91,07/11/2024 00:10:00,26.60,0.00,,
92,07/11/2024 00:20:00,26.55,0.00,,
93,07/11/2024 00:30:00,26.51,0.00,,
94,07/11/2024 00:40:00,27.07,0.00,,
95,07/11/2024 00:50:00,26.90,0.00,,
96,07/11/2024 01:00:00,26.85,0.00,,
97,07/11/2024 01:10:00,26.77,0.00,,
98,07/11/2024 01:20:00,26.68,0.00,,
99,07/11/2024 01:30:00,26.60,0.00,,
100,07/11/2024 01:40:00,26.55,0.00,,
101,07/11/2024 01:50:00,26.60,0.00,,
102,07/11/2024 02:00:00,27.02,0.00,,
103,07/11/2024 02:10:00,26.94,0.00,,
104,07/11/2024 02:20:00,26.77,0.00,,
105,07/11/2024 02:30:00,26.68,0.00,,
106,07/11/2024 02:40:00,26.64,0.00,,
107,07/11/2024 02:50:00,26.55,0.00,,
108,07/11/2024 03:00:00,26.81,0.00,,
109,07/11/2024 03:10:00,26.98,0.00,,
110,07/11/2024 03:20:00,26.81,0.00,,
111,07/11/2024 03:30:00,26.72,0.00,,
112,07/11/2024 03:40:00,26.68,0.00,,
113,07/11/2024 03:50:00,26.64,0.00,,
114,07/11/2024 04:00:00,26.47,0.00,,
115,07/11/2024 04:10:00,26.94,0.00,,
116,07/11/2024 04:20:00,26.98,0.00,,
117,07/11/2024 04:30:00,26.81,0.00,,
118,07/11/2024 04:40:00,26.72,0.00,,
119,07/11/2024 04:50:00,26.60,0.00,,
120,07/11/2024 05:00:00,26.51,0.00,,
121,07/11/2024 05:10:00,26.94,0.00,,
122,07/11/2024 05:20:00,26.94,0.00,,
123,07/11/2024 05:30:00,26.81,0.00,,
124,07/11/2024 05:40:00,26.68,2.83,,
125,07/11/2024 05:50:00,26.68,19.72,,
126,07/11/2024 06:00:00,26.51,67.54,,
127,07/11/2024 06:10:00,26.94,150.92,,
128,07/11/2024 06:20:00,26.94,258.16,,
129,07/11/2024 06:30:00,26.85,473.12,,
130,07/11/2024 06:40:00,26.72,697.92,,
131,07/11/2024 06:50:00,26.68,1109.44,,
132,07/11/2024 07:00:00,26.64,1569.28,,
133,07/11/2024 07:10:00,26.60,1232.64,,
134,07/11/2024 07:20:00,26.55,2037.12,,
135,07/11/2024 07:30:00,26.64,1412.48,,
136,07/11/2024 07:40:00,27.07,1403.52,,
137,07/11/2024 07:50:00,26.94,1296.32,,
138,07/11/2024 08:00:00,26.85,1765.76,,
139,07/11/2024 08:10:00,26.81,2201.60,,
140,07/11/2024 08:20:00,26.77,2759.68,,
141,07/11/2024 08:30:00,26.64,2620.16,,
142,07/11/2024 08:40:00,26.64,4035.84,,
143,07/11/2024 08:50:00,26.68,3330.56,,
144,07/11/2024 09:00:00,26.68,3896.32,,
145,07/11/2024 09:10:00,26.77,6850.56,,
146,07/11/2024 09:20:00,26.81,5529.60,,
147,07/11/2024 09:30:00,26.85,5583.36,,
148,07/11/2024 09:40:00,26.81,4595.20,,
149,07/11/2024 09:50:00,26.94,8204.80,,
150,07/11/2024 10:00:00,26.85,4151.04,,
151,07/11/2024 10:10:00,26.94,6026.24,,
152,07/11/2024 10:20:00,26.98,9505.28,,
153,07/11/2024 10:30:00,26.94,7011.84,,
154,07/11/2024 10:40:00,26.94,6563.84,,
155,07/11/2024 10:50:00,26.98,6561.28,,
156,07/11/2024 11:00:00,26.98,5332.48,,
157,07/11/2024 11:10:00,27.15,11279.36,,
158,07/11/2024 11:20:00,27.11,7457.28,,
159,07/11/2024 11:30:00,27.07,5898.24,,
160,07/11/2024 11:40:00,27.11,6574.08,,
161,07/11/2024 11:50:00,27.15,6353.92,,
162,07/11/2024 12:00:00,26.98,4769.28,,
163,07/11/2024 12:10:00,26.85,3047.68,,
164,07/11/2024 12:20:00,26.68,2498.56,,
165,07/11/2024 12:30:00,26.68,4081.92,,
166,07/11/2024 12:40:00,26.60,5670.40,,
167,07/11/2024 12:50:00,27.45,13568.00,,
168,07/11/2024 13:00:00,27.45,8115.20,,
169,07/11/2024 13:10:00,27.54,9344.00,,
170,07/11/2024 13:20:00,28.48,11171.84,,
171,07/11/2024 13:30:00,28.44,8204.80,,
172,07/11/2024 13:40:00,28.61,9134.08,,
173,07/11/2024 13:50:00,28.70,8916.48,,
174,07/11/2024 14:00:00,28.78,20433.92,,
175,07/11/2024 14:10:00,28.87,19425.28,,
176,07/11/2024 14:20:00,28.95,21258.24,,
177,07/11/2024 14:30:00,28.74,7052.80,,
178,07/11/2024 14:40:00,28.74,6533.12,,
179,07/11/2024 14:50:00,28.65,7452.16,,
180,07/11/2024 15:00:00,28.53,6284.80,,
181,07/11/2024 15:10:00,28.44,5250.56,,
182,07/11/2024 15:20:00,28.35,2007.68,,
183,07/11/2024 15:30:00,28.18,4263.68,,
184,07/11/2024 15:40:00,28.10,3191.04,,
185,07/11/2024 15:50:00,28.18,4625.92,,
186,07/11/2024 16:00:00,27.93,2620.16,,
187,07/11/2024 16:10:00,27.93,4920.32,,
188,07/11/2024 16:20:00,27.84,3468.80,,
189,07/11/2024 16:30:00,27.75,2144.00,,
190,07/11/2024 16:40:00,27.67,2405.76,,
191,07/11/2024 16:50:00,27.54,1772.80,,
192,07/11/2024 17:00:00,28.01,1765.76,,
193,07/11/2024 17:10:00,27.97,1943.04,,
194,07/11/2024 17:20:00,27.80,2100.48,,
195,07/11/2024 17:30:00,27.71,1360.00,,
196,07/11/2024 17:40:00,27.63,1316.48,,
197,07/11/2024 17:50:00,27.58,679.04,,
198,07/11/2024 18:00:00,28.01,1159.36,,
199,07/11/2024 18:10:00,27.88,868.80,,
200,07/11/2024 18:20:00,27.75,704.96,,
201,07/11/2024 18:30:00,27.63,462.56,,
202,07/11/2024 18:40:00,27.54,445.60,,
203,07/11/2024 18:50:00,28.01,319.52,,
204,07/11/2024 19:00:00,27.88,182.64,,
205,07/11/2024 19:10:00,27.71,77.20,,
206,07/11/2024 19:20:00,27.63,11.37,,
207,07/11/2024 19:30:00,27.67,1.52,,
208,07/11/2024 19:40:00,27.97,0.00,,
209,07/11/2024 19:50:00,27.80,0.00,,
210,07/11/2024 20:00:00,27.71,0.00,,
211,07/11/2024 20:10:00,27.50,0.00,,
212,07/11/2024 20:20:00,27.93,0.00,,
213,07/11/2024 20:30:00,27.93,0.00,,
214,07/11/2024 20:40:00,27.75,0.00,,
215,07/11/2024 20:50:00,27.63,0.00,,
216,07/11/2024 21:00:00,27.50,0.00,,
217,07/11/2024 21:10:00,28.01,0.00,,
218,07/11/2024 21:20:00,27.88,0.00,,
219,07/11/2024 21:30:00,27.80,0.00,,
220,07/11/2024 21:40:00,27.67,0.00,,
221,07/11/2024 21:50:00,27.54,0.00,,
222,07/11/2024 22:00:00,27.93,0.00,,
223,07/11/2024 22:10:00,27.97,0.00,,
224,07/11/2024 22:20:00,27.80,0.00,,
225,07/11/2024 22:30:00,27.67,0.00,,
226,07/11/2024 22:40:00,27.45,0.00,,
227,07/11/2024 22:50:00,28.01,0.00,,
228,07/11/2024 23:00:00,27.93,0.00,,
229,07/11/2024 23:10:00,27.75,0.00,,
230,07/11/2024 23:20:00,27.63,0.00,,
231,07/11/2024 23:30:00,27.50,0.00,,
232,07/11/2024 23:40:00,28.01,0.00,,
233,07/11/2024 23:50:00,27.93,0.00,,
234,07/12/2024 00:00:00,27.71,0.00,,
235,07/12/2024 00:10:00,27.63,0.00,,
236,07/12/2024 00:20:00,27.50,0.00,,
237,07/12/2024 00:30:00,27.97,0.00,,
238,07/12/2024 00:40:00,27.93,0.00,,
239,07/12/2024 00:50:00,27.80,0.00,,
240,07/12/2024 01:00:00,27.71,0.00,,
241,07/12/2024 01:10:00,27.54,0.00,,
242,07/12/2024 01:20:00,27.54,0.00,,
243,07/12/2024 01:30:00,28.01,0.00,,
244,07/12/2024 01:40:00,27.93,0.00,,
245,07/12/2024 01:50:00,27.75,0.00,,
246,07/12/2024 02:00:00,27.67,0.00,,
247,07/12/2024 02:10:00,27.54,0.00,,
248,07/12/2024 02:20:00,27.71,0.00,,
249,07/12/2024 02:30:00,28.01,0.00,,
250,07/12/2024 02:40:00,27.88,0.00,,
251,07/12/2024 02:50:00,27.75,0.00,,
252,07/12/2024 03:00:00,27.63,0.00,,
253,07/12/2024 03:10:00,27.54,0.00,,
254,07/12/2024 03:20:00,27.88,0.00,,
255,07/12/2024 03:30:00,27.97,0.00,,
256,07/12/2024 03:40:00,27.84,0.00,,
257,07/12/2024 03:50:00,27.71,0.00,,
258,07/12/2024 04:00:00,27.58,0.00,,
259,07/12/2024 04:10:00,27.50,0.00,,
260,07/12/2024 04:20:00,28.01,0.00,,
261,07/12/2024 04:30:00,27.93,0.00,,
262,07/12/2024 04:40:00,27.75,0.00,,
263,07/12/2024 04:50:00,27.67,0.00,,
264,07/12/2024 05:00:00,27.63,0.00,,
265,07/12/2024 05:10:00,27.45,0.00,,
266,07/12/2024 05:20:00,28.01,0.00,,
267,07/12/2024 05:30:00,27.93,0.00,,
268,07/12/2024 05:40:00,27.80,2.61,,
269,07/12/2024 05:50:00,27.67,21.06,,
270,07/12/2024 06:00:00,27.58,84.24,,
271,07/12/2024 06:10:00,27.54,168.48,,
272,07/12/2024 06:20:00,28.01,259.68,,
273,07/12/2024 06:30:00,27.93,454.72,,
274,07/12/2024 06:40:00,27.80,768.96,,
275,07/12/2024 06:50:00,27.75,818.88,,
276,07/12/2024 07:00:00,27.67,1015.04,,
277,07/12/2024 07:10:00,27.58,966.40,,
278,07/12/2024 07:20:00,27.54,1375.36,,
279,07/12/2024 07:30:00,28.01,1718.40,,
280,07/12/2024 07:40:00,28.01,1468.80,,
281,07/12/2024 07:50:00,27.93,1868.80,,
282,07/12/2024 08:00:00,27.88,2960.64,,
283,07/12/2024 08:10:00,27.84,2931.20,,
284,07/12/2024 08:20:00,27.75,1261.44,,
285,07/12/2024 08:30:00,27.71,2873.60,,
286,07/12/2024 08:40:00,27.71,3571.20,,
287,07/12/2024 08:50:00,27.75,5411.84,,
288,07/12/2024 09:00:00,27.80,3983.36,,
289,07/12/2024 09:10:00,27.97,11151.36,,
290,07/12/2024 09:20:00,27.84,2901.76,,
