#,Date-Time (HST),Temperature   (°C),Light   (lux),Host Connected,End of File
1,07/10/2024 10:20:00,29.13,14295.04,,
2,07/10/2024 10:30:00,27.88,9699.84,,
3,07/10/2024 10:40:00,27.93,17259.52,,
4,07/10/2024 10:50:00,27.75,15759.36,,
5,07/10/2024 11:00:00,28.61,28928.00,,
6,07/10/2024 11:10:00,29.08,37591.04,,
7,07/10/2024 11:20:00,29.64,40273.92,,
8,07/10/2024 11:30:00,30.33,54394.88,,
9,07/10/2024 11:40:00,29.81,28815.36,,
10,07/10/2024 11:45:49,,,Logged,Logged
