#,Date-Time (HST),Temperature   (°C),Light   (lux),Host Connected,End of File
111,07/05/2024 04:20:00,26.34,0.00,,
112,07/05/2024 04:30:00,26.12,0.00,,
113,07/05/2024 04:40:00,25.99,0.00,,
114,07/05/2024 04:50:00,26.25,0.00,,
115,07/05/2024 05:00:00,26.25,0.00,,
116,07/05/2024 05:10:00,26.21,0.00,,
117,07/05/2024 05:20:00,26.12,0.00,,
118,07/05/2024 05:30:00,25.99,0.00,,
119,07/05/2024 05:40:00,26.34,1.88,,
120,07/05/2024 05:50:00,26.30,7.97,,
121,07/05/2024 06:00:00,26.08,42.86,,
122,07/05/2024 06:10:00,25.99,67.66,,
123,07/05/2024 06:20:00,26.21,120.24,,
124,07/05/2024 06:30:00,26.34,259.92,,
125,07/05/2024 06:40:00,26.17,617.28,,
126,07/05/2024 06:50:00,25.99,562.56,,
127,07/05/2024 07:00:00,26.21,551.68,,
128,07/05/2024 07:10:00,26.34,682.24,,
129,07/05/2024 07:20:00,26.21,976.32,,
130,07/05/2024 07:30:00,26.12,703.04,,
131,07/05/2024 07:40:00,26.04,1384.96,,
132,07/05/2024 07:50:00,25.99,1790.08,,
133,07/05/2024 08:00:00,26.34,2119.68,,
134,07/05/2024 08:10:00,26.55,2340.48,,
135,07/05/2024 08:20:00,26.51,2546.56,,
136,07/05/2024 08:30:00,26.51,2895.36,,
137,07/05/2024 08:40:00,26.55,2648.32,,
138,07/05/2024 08:50:00,26.51,2373.76,,
139,07/05/2024 09:00:00,26.42,2511.36,,
140,07/05/2024 09:10:00,26.34,2909.44,,
141,07/05/2024 09:20:00,26.38,3737.60,,
142,07/05/2024 09:30:00,26.34,3971.84,,
143,07/05/2024 09:40:00,26.42,4021.76,,
144,07/05/2024 09:50:00,26.47,3320.32,,
145,07/05/2024 10:00:00,26.51,2106.24,,
146,07/05/2024 10:10:00,26.55,3472.64,,
147,07/05/2024 10:20:00,26.60,1838.72,,
148,07/05/2024 10:30:00,26.72,1731.84,,
149,07/05/2024 10:40:00,26.77,2437.76,,
150,07/05/2024 10:50:00,27.02,14822.40,,
151,07/05/2024 11:00:00,27.02,3193.60,,
152,07/05/2024 11:10:00,27.28,18457.60,,
153,07/05/2024 11:20:00,27.41,17981.44,,
154,07/05/2024 11:30:00,27.84,36454.40,,
155,07/05/2024 11:40:00,28.10,23736.32,,
156,07/05/2024 11:50:00,27.63,10119.68,,
157,07/05/2024 12:00:00,28.05,51978.24,,
158,07/05/2024 12:10:00,27.93,19205.12,,
159,07/05/2024 12:20:00,27.75,21227.52,,
160,07/05/2024 12:30:00,27.71,21555.20,,
161,07/05/2024 12:40:00,27.75,20654.08,,
162,07/05/2024 12:50:00,27.80,20285.44,,
163,07/05/2024 13:00:00,27.84,19793.92,,
164,07/05/2024 13:10:00,27.88,19353.60,,
165,07/05/2024 13:20:00,27.80,21678.08,,
166,07/05/2024 13:30:00,27.80,20951.04,,
167,07/05/2024 13:40:00,27.88,19087.36,,
168,07/05/2024 13:50:00,27.93,20725.76,,
169,07/05/2024 14:00:00,27.80,18247.68,,
170,07/05/2024 14:10:00,27.80,17223.68,,
171,07/05/2024 14:20:00,27.84,17049.60,,
172,07/05/2024 14:30:00,27.71,4019.20,,
173,07/05/2024 14:40:00,27.67,14970.88,,
174,07/05/2024 14:50:00,27.67,13864.96,,
175,07/05/2024 15:00:00,27.67,15979.52,,
176,07/05/2024 15:10:00,27.58,11791.36,,
177,07/05/2024 15:20:00,27.41,12554.24,,
178,07/05/2024 15:30:00,27.32,2405.76,,
179,07/05/2024 15:40:00,27.20,1877.12,,
180,07/05/2024 15:50:00,27.15,2808.32,,
181,07/05/2024 16:00:00,27.07,1935.36,,
182,07/05/2024 16:10:00,27.07,1522.56,,
183,07/05/2024 16:20:00,27.11,2568.32,,
184,07/05/2024 16:30:00,27.20,22108.16,,
185,07/05/2024 16:40:00,27.07,2643.20,,
186,07/05/2024 16:50:00,26.98,2029.44,,
187,07/05/2024 17:00:00,26.81,1055.68,,
188,07/05/2024 17:10:00,26.85,1028.16,,
189,07/05/2024 17:20:00,26.77,1165.12,,
190,07/05/2024 17:30:00,26.72,1194.56,,
191,07/05/2024 17:40:00,26.64,764.48,,
192,07/05/2024 17:50:00,26.55,672.00,,
193,07/05/2024 18:00:00,26.47,599.84,,
194,07/05/2024 18:10:00,26.42,523.20,,
195,07/05/2024 18:20:00,26.34,407.84,,
196,07/05/2024 18:30:00,26.30,308.64,,
197,07/05/2024 18:40:00,26.17,251.36,,
198,07/05/2024 18:50:00,26.17,198.48,,
199,07/05/2024 19:00:00,26.08,134.48,,
200,07/05/2024 19:10:00,26.04,67.66,,
201,07/05/2024 19:20:00,26.21,22.27,,
202,07/05/2024 19:30:00,26.42,3.55,,
203,07/05/2024 19:40:00,26.34,0.00,,
204,07/05/2024 19:50:00,26.21,0.00,,
205,07/05/2024 20:00:00,26.17,0.00,,
206,07/05/2024 20:10:00,26.04,0.00,,
207,07/05/2024 20:20:00,26.08,0.00,,
208,07/05/2024 20:30:00,25.95,0.00,,
209,07/05/2024 20:40:00,26.38,0.00,,
210,07/05/2024 20:50:00,26.42,0.00,,
211,07/05/2024 21:00:00,26.30,0.00,,
212,07/05/2024 21:10:00,26.25,0.00,,
213,07/05/2024 21:20:00,26.25,0.00,,
214,07/05/2024 21:30:00,26.12,0.00,,
215,07/05/2024 21:40:00,26.04,0.00,,
216,07/05/2024 21:50:00,26.04,0.00,,
217,07/05/2024 22:00:00,25.99,0.00,,
218,07/05/2024 22:10:00,26.04,0.00,,
219,07/05/2024 22:20:00,26.42,0.00,,
220,07/05/2024 22:30:00,26.42,0.00,,
221,07/05/2024 22:40:00,26.25,0.00,,
222,07/05/2024 22:50:00,26.21,0.00,,
223,07/05/2024 23:00:00,26.17,0.00,,
224,07/05/2024 23:10:00,26.12,0.00,,
225,07/05/2024 23:20:00,26.04,0.00,,
226,07/05/2024 23:30:00,25.99,0.00,,
227,07/05/2024 23:40:00,26.08,0.00,,
228,07/05/2024 23:50:00,26.38,0.00,,
229,07/06/2024 00:00:00,26.34,0.00,,
230,07/06/2024 00:10:00,26.25,0.00,,
231,07/06/2024 00:20:00,26.17,0.00,,
232,07/06/2024 00:30:00,26.08,0.00,,
233,07/06/2024 00:40:00,26.04,0.00,,
234,07/06/2024 00:50:00,26.04,0.00,,
235,07/06/2024 01:00:00,25.95,0.00,,
236,07/06/2024 01:10:00,26.25,0.00,,
237,07/06/2024 01:20:00,26.38,0.00,,
238,07/06/2024 01:30:00,26.30,0.00,,
239,07/06/2024 01:40:00,26.25,0.00,,
240,07/06/2024 01:50:00,26.17,0.00,,
241,07/06/2024 02:00:00,26.08,0.00,,
242,07/06/2024 02:10:00,26.04,0.00,,
243,07/06/2024 02:20:00,25.99,0.00,,
244,07/06/2024 02:30:00,26.47,0.00,,
245,07/06/2024 02:40:00,26.34,0.00,,
246,07/06/2024 02:50:00,26.21,0.00,,
247,07/06/2024 03:00:00,26.17,0.00,,
248,07/06/2024 03:10:00,26.04,0.00,,
249,07/06/2024 03:20:00,25.95,0.00,,
250,07/06/2024 03:30:00,26.25,0.00,,
251,07/06/2024 03:40:00,26.38,0.00,,
252,07/06/2024 03:50:00,26.30,0.00,,
253,07/06/2024 04:00:00,26.21,0.00,,
254,07/06/2024 04:10:00,26.12,0.00,,
255,07/06/2024 04:20:00,26.04,0.00,,
256,07/06/2024 04:30:00,26.04,0.00,,
257,07/06/2024 04:40:00,26.38,0.00,,
258,07/06/2024 04:50:00,26.30,0.00,,
259,07/06/2024 05:00:00,26.25,0.00,,
260,07/06/2024 05:10:00,26.12,0.00,,
261,07/06/2024 05:20:00,25.99,0.00,,
262,07/06/2024 05:30:00,25.99,0.00,,
263,07/06/2024 05:40:00,26.47,2.71,,
264,07/06/2024 05:50:00,26.34,19.94,,
265,07/06/2024 06:00:00,26.21,67.24,,
266,07/06/2024 06:10:00,26.08,136.24,,
267,07/06/2024 06:20:00,26.08,264.96,,
268,07/06/2024 06:30:00,26.04,328.16,,
269,07/06/2024 06:40:00,26.04,519.04,,
270,07/06/2024 06:50:00,25.99,492.64,,
271,07/06/2024 07:00:00,25.95,449.12,,
272,07/06/2024 07:10:00,26.47,945.92,,
273,07/06/2024 07:20:00,26.55,947.84,,
274,07/06/2024 07:30:00,26.55,760.32,,
275,07/06/2024 07:40:00,26.55,551.68,,
276,07/06/2024 07:50:00,26.60,634.88,,
277,07/06/2024 08:00:00,26.64,792.00,,
278,07/06/2024 08:10:00,26.68,755.84,,
279,07/06/2024 08:20:00,26.68,682.24,,
280,07/06/2024 08:30:00,26.68,934.40,,
281,07/06/2024 08:40:00,26.77,1120.00,,
282,07/06/2024 08:50:00,26.77,1299.20,,
283,07/06/2024 09:00:00,26.72,1126.08,,
284,07/06/2024 09:10:00,26.72,1788.16,,
285,07/06/2024 09:20:00,26.68,2131.20,,
286,07/06/2024 09:30:00,26.64,2231.68,,
287,07/06/2024 09:40:00,26.68,2566.40,,
288,07/06/2024 09:50:00,26.64,2666.24,,
289,07/06/2024 10:00:00,26.64,2435.84,,
290,07/06/2024 10:10:00,26.64,3238.40,,
291,07/06/2024 10:20:00,26.60,2424.32,,
292,07/06/2024 10:30:00,26.55,1974.40,,
293,07/06/2024 10:40:00,26.51,2753.28,,
294,07/06/2024 10:50:00,26.60,12866.56,,
295,07/06/2024 11:00:00,26.60,4627.20,,
296,07/06/2024 11:10:00,26.64,3888.64,,
297,07/06/2024 11:20:00,26.64,4701.44,,
298,07/06/2024 11:30:00,26.72,7032.32,,
299,07/06/2024 11:40:00,26.68,4631.04,,
300,07/06/2024 11:50:00,26.77,5255.68,,
301,07/06/2024 12:00:00,26.77,4436.48,,
302,07/06/2024 12:10:00,26.64,1969.28,,
303,07/06/2024 12:20:00,26.72,2795.52,,
304,07/06/2024 12:30:00,26.90,2769.92,,
305,07/06/2024 12:40:00,27.15,20464.64,,
306,07/06/2024 12:50:00,27.15,21923.84,,
307,07/06/2024 13:00:00,26.94,5072.64,,
308,07/06/2024 13:10:00,26.94,5852.16,,
309,07/06/2024 13:20:00,27.28,11381.76,,
310,07/06/2024 13:30:00,27.28,19829.76,,
311,07/06/2024 13:40:00,27.41,18636.80,,
312,07/06/2024 13:50:00,27.45,17274.88,,
313,07/06/2024 14:00:00,27.15,5169.92,,
314,07/06/2024 14:10:00,27.02,2987.52,,
315,07/06/2024 14:20:00,27.07,2138.24,,
316,07/06/2024 14:30:00,26.94,2039.68,,
317,07/06/2024 14:40:00,26.85,3383.04,,
318,07/06/2024 14:50:00,27.11,14955.52,,
319,07/06/2024 15:00:00,27.15,10762.24,,
320,07/06/2024 15:10:00,27.11,8192.00,,
321,07/06/2024 15:20:00,27.15,9817.60,,
322,07/06/2024 15:30:00,27.02,3072.00,,
323,07/06/2024 15:40:00,26.90,3146.24,,
324,07/06/2024 15:50:00,26.85,2152.96,,
325,07/06/2024 16:00:00,26.77,4305.92,,
326,07/06/2024 16:10:00,26.77,3656.96,,
327,07/06/2024 16:20:00,26.85,10501.12,,
328,07/06/2024 16:22:00,,,Logged,
329,07/06/2024 16:30:00,26.64,2663.68,,
330,07/06/2024 16:40:00,26.77,5076.48,,
331,07/06/2024 16:50:00,26.68,2014.08,,
332,07/06/2024 17:00:00,26.72,1427.20,,
333,07/06/2024 17:10:00,26.64,1076.48,,
334,07/06/2024 17:20:00,26.55,910.08,,
335,07/06/2024 17:30:00,26.51,855.68,,
336,07/06/2024 17:40:00,26.51,832.32,,
337,07/06/2024 17:50:00,26.47,722.24,,
338,07/06/2024 18:00:00,26.38,665.92,,
339,07/06/2024 18:10:00,26.34,608.64,,
340,07/06/2024 18:20:00,26.25,522.88,,
341,07/06/2024 18:30:00,26.21,448.00,,
342,07/06/2024 18:40:00,26.17,380.16,,
343,07/06/2024 18:50:00,26.17,298.40,,
344,07/06/2024 19:00:00,26.08,208.48,,
345,07/06/2024 19:10:00,26.04,119.40,,
346,07/06/2024 19:20:00,26.04,42.86,,
347,07/06/2024 19:30:00,26.47,6.69,,
348,07/06/2024 19:40:00,26.38,0.00,,
349,07/06/2024 19:50:00,26.30,0.00,,
350,07/06/2024 20:00:00,26.17,0.00,,
351,07/06/2024 20:10:00,26.12,0.00,,
352,07/06/2024 20:20:00,26.08,0.00,,
353,07/06/2024 20:30:00,26.04,0.00,,
354,07/06/2024 20:40:00,25.95,0.00,,
355,07/06/2024 20:50:00,26.04,0.00,,
356,07/06/2024 21:00:00,26.42,0.00,,
357,07/06/2024 21:10:00,26.34,0.00,,
358,07/06/2024 21:20:00,26.30,0.00,,
359,07/06/2024 21:30:00,26.21,0.00,,
360,07/06/2024 21:40:00,26.12,0.00,,
361,07/06/2024 21:50:00,26.04,0.00,,
362,07/06/2024 22:00:00,25.95,0.00,,
363,07/06/2024 22:10:00,26.34,0.00,,
364,07/06/2024 22:20:00,26.42,0.00,,
365,07/06/2024 22:30:00,26.25,0.00,,
366,07/06/2024 22:40:00,26.21,0.00,,
367,07/06/2024 22:50:00,26.12,0.00,,
368,07/06/2024 23:00:00,26.08,0.00,,
369,07/06/2024 23:10:00,25.99,0.00,,
370,07/06/2024 23:20:00,25.99,0.00,,
371,07/06/2024 23:30:00,26.42,0.00,,
372,07/06/2024 23:40:00,26.30,0.00,,
373,07/06/2024 23:50:00,26.30,0.00,,
374,07/07/2024 00:00:00,26.12,0.00,,
375,07/07/2024 00:10:00,26.08,0.00,,
376,07/07/2024 00:20:00,25.99,0.00,,
377,07/07/2024 00:30:00,26.25,0.00,,
378,07/07/2024 00:40:00,26.42,0.00,,
379,07/07/2024 00:50:00,26.30,0.00,,
380,07/07/2024 01:00:00,26.17,0.00,,
381,07/07/2024 01:10:00,26.04,0.00,,
382,07/07/2024 01:20:00,25.99,0.00,,
383,07/07/2024 01:30:00,26.25,0.00,,
384,07/07/2024 01:40:00,26.38,0.00,,
385,07/07/2024 01:50:00,26.25,0.00,,
386,07/07/2024 02:00:00,26.17,0.00,,
387,07/07/2024 02:10:00,26.08,0.00,,
388,07/07/2024 02:20:00,25.99,0.00,,
389,07/07/2024 02:30:00,26.17,0.00,,
390,07/07/2024 02:40:00,26.42,0.00,,
391,07/07/2024 02:50:00,26.30,0.00,,
392,07/07/2024 03:00:00,26.17,0.00,,
393,07/07/2024 03:10:00,26.12,0.00,,
394,07/07/2024 03:20:00,26.08,0.00,,
395,07/07/2024 03:30:00,25.99,0.00,,
396,07/07/2024 03:40:00,26.38,0.00,,
397,07/07/2024 03:50:00,26.34,0.00,,
398,07/07/2024 04:00:00,26.25,0.00,,
399,07/07/2024 04:10:00,26.12,0.00,,
400,07/07/2024 04:20:00,26.04,0.00,,
401,07/07/2024 04:30:00,26.12,0.00,,
402,07/07/2024 04:40:00,26.42,0.00,,
403,07/07/2024 04:50:00,26.25,0.00,,
404,07/07/2024 05:00:00,26.12,0.00,,
405,07/07/2024 05:10:00,25.99,0.00,,
406,07/07/2024 05:20:00,26.38,0.00,,
407,07/07/2024 05:30:00,26.34,0.00,,
408,07/07/2024 05:40:00,26.25,2.71,,
409,07/07/2024 05:50:00,26.08,22.69,,
410,07/07/2024 06:00:00,25.99,70.68,,
411,07/07/2024 06:10:00,26.21,164.08,,
412,07/07/2024 06:20:00,26.42,391.84,,
413,07/07/2024 06:30:00,26.30,629.12,,
414,07/07/2024 06:40:00,26.17,671.36,,
415,07/07/2024 06:50:00,26.08,855.68,,
416,07/07/2024 07:00:00,25.99,905.92,,
417,07/07/2024 07:10:00,26.42,836.16,,
418,07/07/2024 07:20:00,26.38,859.20,,
419,07/07/2024 07:30:00,26.21,924.48,,
420,07/07/2024 07:40:00,26.04,1340.80,,
421,07/07/2024 07:50:00,26.12,1327.36,,
422,07/07/2024 08:00:00,26.47,1985.92,,
423,07/07/2024 08:10:00,26.38,941.76,,
424,07/07/2024 08:20:00,26.25,2353.92,,
425,07/07/2024 08:30:00,26.17,1738.24,,
426,07/07/2024 08:40:00,26.08,2404.48,,
427,07/07/2024 08:50:00,26.04,1488.00,,
428,07/07/2024 09:00:00,26.47,2375.68,,
429,07/07/2024 09:10:00,26.47,3814.40,,
430,07/07/2024 09:20:00,26.38,4239.36,,
431,07/07/2024 09:30:00,26.34,5701.12,,
432,07/07/2024 09:40:00,26.38,7843.84,,
433,07/07/2024 09:50:00,26.55,12032.00,,
434,07/07/2024 10:00:00,26.60,8304.64,,
435,07/07/2024 10:10:00,26.68,10347.52,,
436,07/07/2024 10:20:00,26.77,17986.56,,
437,07/07/2024 10:30:00,26.77,22302.72,,
438,07/07/2024 10:40:00,26.98,14817.28,,
439,07/07/2024 10:50:00,26.94,21800.96,,
440,07/07/2024 11:00:00,26.98,14632.96,,
441,07/07/2024 11:10:00,27.02,18001.92,,
442,07/07/2024 11:20:00,27.02,25057.28,,
443,07/07/2024 11:30:00,27.02,21125.12,,
444,07/07/2024 11:40:00,27.07,31733.76,,
445,07/07/2024 11:50:00,27.11,22855.68,,
446,07/07/2024 12:00:00,27.07,6592.00,,
447,07/07/2024 12:10:00,26.85,4972.80,,
448,07/07/2024 12:20:00,26.72,5176.32,,
449,07/07/2024 12:30:00,26.90,16768.00,,
450,07/07/2024 12:40:00,26.98,16680.96,,
451,07/07/2024 12:50:00,27.07,22650.88,,
452,07/07/2024 13:00:00,27.11,10206.72,,
453,07/07/2024 13:10:00,27.02,11991.04,,
454,07/07/2024 13:20:00,26.85,3192.32,,
455,07/07/2024 13:30:00,27.11,17950.72,,
456,07/07/2024 13:40:00,27.11,22312.96,,
457,07/07/2024 13:50:00,27.11,19671.04,,
458,07/07/2024 14:00:00,27.07,10741.76,,
459,07/07/2024 14:10:00,26.94,6284.80,,
460,07/07/2024 14:20:00,26.94,4209.92,,
461,07/07/2024 14:30:00,27.07,9041.92,,
462,07/07/2024 14:40:00,26.85,3968.00,,
463,07/07/2024 14:50:00,26.85,4956.16,,
464,07/07/2024 15:00:00,26.68,3230.72,,
465,07/07/2024 15:10:00,26.68,3118.08,,
466,07/07/2024 15:20:00,26.64,1823.36,,
467,07/07/2024 15:30:00,26.51,1887.36,,
468,07/07/2024 15:40:00,26.42,2176.64,,
469,07/07/2024 15:50:00,26.42,3036.16,,
470,07/07/2024 16:00:00,26.34,2275.20,,
471,07/07/2024 16:10:00,26.30,2551.68,,
472,07/07/2024 16:20:00,26.30,2615.04,,
473,07/07/2024 16:30:00,26.21,2273.92,,
474,07/07/2024 16:40:00,26.30,3280.64,,
475,07/07/2024 16:50:00,26.25,1324.80,,
476,07/07/2024 17:00:00,26.30,1747.20,,
477,07/07/2024 17:10:00,26.30,1879.04,,
478,07/07/2024 17:20:00,26.25,1967.36,,
479,07/07/2024 17:30:00,26.21,1215.36,,
480,07/07/2024 17:40:00,26.21,1022.08,,
481,07/07/2024 17:50:00,26.08,1282.56,,
482,07/07/2024 18:00:00,26.04,879.04,,
483,07/07/2024 18:10:00,25.99,1193.60,,
484,07/07/2024 18:20:00,25.99,571.84,,
485,07/07/2024 18:30:00,26.42,445.44,,
486,07/07/2024 18:40:00,26.38,432.00,,
487,07/07/2024 18:50:00,26.30,365.92,,
488,07/07/2024 19:00:00,26.25,90.76,,
489,07/07/2024 19:10:00,26.17,88.24,,
490,07/07/2024 19:20:00,26.12,35.76,,
491,07/07/2024 19:30:00,26.04,5.43,,
492,07/07/2024 19:40:00,25.99,0.00,,
493,07/07/2024 19:50:00,26.30,0.00,,
494,07/07/2024 20:00:00,26.42,0.00,,
495,07/07/2024 20:10:00,26.25,0.00,,
496,07/07/2024 20:20:00,26.21,0.00,,
497,07/07/2024 20:30:00,26.08,0.00,,
498,07/07/2024 20:40:00,25.99,0.00,,
499,07/07/2024 20:50:00,26.25,0.00,,
500,07/07/2024 21:00:00,26.42,0.00,,
501,07/07/2024 21:10:00,26.25,0.00,,
502,07/07/2024 21:20:00,26.17,0.00,,
503,07/07/2024 21:30:00,26.08,0.00,,
504,07/07/2024 21:40:00,25.95,0.00,,
505,07/07/2024 21:50:00,26.08,0.00,,
506,07/07/2024 22:00:00,26.42,0.00,,
507,07/07/2024 22:10:00,26.38,0.00,,
508,07/07/2024 22:20:00,26.21,0.00,,
509,07/07/2024 22:30:00,26.08,0.00,,
510,07/07/2024 22:40:00,26.04,0.00,,
511,07/07/2024 22:50:00,26.17,0.00,,
512,07/07/2024 23:00:00,26.38,0.00,,
513,07/07/2024 23:10:00,26.25,0.00,,
514,07/07/2024 23:20:00,26.12,0.00,,
515,07/07/2024 23:30:00,25.99,0.00,,
516,07/07/2024 23:40:00,26.08,0.00,,
517,07/07/2024 23:50:00,26.47,0.00,,
518,07/08/2024 00:00:00,26.25,0.00,,
519,07/08/2024 00:10:00,26.17,0.00,,
520,07/08/2024 00:20:00,25.95,0.00,,
521,07/08/2024 00:30:00,26.30,0.00,,
522,07/08/2024 00:40:00,26.30,0.00,,
523,07/08/2024 00:50:00,26.17,0.00,,
524,07/08/2024 01:00:00,26.04,0.00,,
525,07/08/2024 01:10:00,25.95,0.00,,
526,07/08/2024 01:20:00,26.21,0.00,,
527,07/08/2024 01:30:00,26.42,0.00,,
528,07/08/2024 01:40:00,26.34,0.00,,
529,07/08/2024 01:50:00,26.25,0.00,,
530,07/08/2024 02:00:00,26.17,0.00,,
531,07/08/2024 02:10:00,26.12,0.00,,
532,07/08/2024 02:20:00,26.08,0.00,,
533,07/08/2024 02:30:00,26.04,0.00,,
534,07/08/2024 02:40:00,26.04,0.00,,
535,07/08/2024 02:50:00,25.99,0.00,,
536,07/08/2024 03:00:00,26.21,0.00,,
537,07/08/2024 03:10:00,26.42,0.00,,
538,07/08/2024 03:20:00,26.34,0.00,,
539,07/08/2024 03:30:00,26.17,0.00,,
540,07/08/2024 03:40:00,26.08,0.00,,
541,07/08/2024 03:50:00,26.04,0.00,,
542,07/08/2024 04:00:00,25.99,0.00,,
543,07/08/2024 04:10:00,25.95,0.00,,
544,07/08/2024 04:20:00,26.34,0.00,,
545,07/08/2024 04:30:00,26.38,0.00,,
546,07/08/2024 04:40:00,26.30,0.00,,
547,07/08/2024 04:50:00,26.25,0.00,,
548,07/08/2024 05:00:00,26.17,0.00,,
549,07/08/2024 05:10:00,26.04,0.00,,
